file_path,file_type,task,method_name,input_modalities,missing_setting,split_protocol,metric_name,metric_value,metric_direction,baseline_reference,improvement_or_drop,is_ours,is_xfi_or_ori_baseline,is_superteacher_exploration,recommended_usage,reason,source_confidence
E:\Deskbook\Tea\HPE\outputs\eval\baseline_cross_subject_all_combinations.csv,csv,cross_subject,VK-XFi-Baseline-Full,vk+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.27410295069931245,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_cross_subject_all_combinations.csv,csv,cross_subject,VK-XFi-Baseline-Full,vk+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.09852448171907782,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_cross_subject_all_combinations.csv,csv,cross_subject,VK-XFi-Baseline-Full,depth+lidar+mmwave+wifi-csi,,protocol3,mse,0.0019737421865372354,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_cross_subject_all_combinations.csv,csv,cross_subject,VK-XFi-Baseline-Full,depth+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.06477872076188705,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_cross_subject_all_combinations.csv,csv,cross_subject,VK-XFi-Baseline-Full,depth+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.037830611699172415,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_cross_subject_all_combinations.csv,csv,cross_subject,VK-XFi-Baseline-Full,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mse,0.0012534793098363374,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_cross_subject_all_combinations.csv,csv,cross_subject,VK-XFi-Baseline-Full,vk+depth+lidar+mmwave+wifi-csi,,protocol3,mpjpe,0.05050394942556359,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_cross_subject_all_combinations.csv,csv,cross_subject,VK-XFi-Baseline-Full,vk+depth+lidar+mmwave+wifi-csi,,protocol3,pa_mpjpe,0.032484998246359774,lower_better,,,yes,no,no,discussion,Parsed but not central to the main story.,high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk,,protocol3,mse,0.02814726432258583,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk,,protocol3,mpjpe,0.25633800782524363,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk,,protocol3,pa_mpjpe,0.10600973605056245,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth,,protocol3,mse,0.013876473226725371,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth,,protocol3,mpjpe,0.17279300938774664,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth,,protocol3,pa_mpjpe,0.1018402454469957,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar,,protocol3,mse,0.6337638875316958,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar,,protocol3,mpjpe,1.3675977167367845,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar,,protocol3,pa_mpjpe,0.28399723626922,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,mmwave,,protocol3,mse,0.06938287663393253,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,mmwave,,protocol3,mpjpe,0.4208060122625922,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,mmwave,,protocol3,pa_mpjpe,0.13517230143932166,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,wifi-csi,,protocol3,mse,1.5595254220485628,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,wifi-csi,,protocol3,mpjpe,2.151808942132853,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,wifi-csi,,protocol3,pa_mpjpe,0.349257438594736,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth,,protocol3,mse,0.002829258693741015,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth,,protocol3,mpjpe,0.07750427067021522,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth,,protocol3,pa_mpjpe,0.05136799428281148,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar,,protocol3,mse,0.029978797034828395,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar,,protocol3,mpjpe,0.26724650323286897,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar,,protocol3,pa_mpjpe,0.10188909846880388,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+mmwave,,protocol3,mse,0.041325743066376694,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+mmwave,,protocol3,mpjpe,0.32461076750766016,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+mmwave,,protocol3,pa_mpjpe,0.09990656679778975,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+wifi-csi,,protocol3,mse,0.027229600923324253,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+wifi-csi,,protocol3,mpjpe,0.24986333279783463,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+wifi-csi,,protocol3,pa_mpjpe,0.10347437985871583,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+lidar,,protocol3,mse,0.6900062423488835,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+lidar,,protocol3,mpjpe,1.4139681664290966,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+lidar,,protocol3,pa_mpjpe,0.2568947577844705,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+mmwave,,protocol3,mse,0.011633205150495292,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+mmwave,,protocol3,mpjpe,0.1669229628799978,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+mmwave,,protocol3,pa_mpjpe,0.06180742236835125,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+wifi-csi,,protocol3,mse,1.960641560300001,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+wifi-csi,,protocol3,mpjpe,2.4171091045342057,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,depth+wifi-csi,,protocol3,pa_mpjpe,0.3616757511719735,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar+mmwave,,protocol3,mse,0.09859826386370688,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar+mmwave,,protocol3,mpjpe,0.5106284838763983,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar+mmwave,,protocol3,pa_mpjpe,0.15760854259360635,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar+wifi-csi,,protocol3,mse,1.5634722800634793,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar+wifi-csi,,protocol3,mpjpe,2.157845836013373,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,lidar+wifi-csi,,protocol3,pa_mpjpe,0.354901739008854,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,mmwave+wifi-csi,,protocol3,mse,0.38874735705036967,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,mmwave+wifi-csi,,protocol3,mpjpe,1.0638471895329211,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,mmwave+wifi-csi,,protocol3,pa_mpjpe,0.205608789618985,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+lidar,,protocol3,mse,0.0020972039927023506,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+lidar,,protocol3,mpjpe,0.06450701307926723,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+lidar,,protocol3,pa_mpjpe,0.04250228146549322,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+mmwave,,protocol3,mse,0.0030620632858118614,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+mmwave,,protocol3,mpjpe,0.08366503713768399,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+mmwave,,protocol3,pa_mpjpe,0.043777267105573635,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+wifi-csi,,protocol3,mse,0.0027251144446654883,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+wifi-csi,,protocol3,mpjpe,0.07688165605830082,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+depth+wifi-csi,,protocol3,pa_mpjpe,0.04212298025928035,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar+mmwave,,protocol3,mse,0.0362877415176999,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar+mmwave,,protocol3,mpjpe,0.300453744099345,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar+mmwave,,protocol3,pa_mpjpe,0.0978640677933205,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar+wifi-csi,,protocol3,mse,0.028674997208022815,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar+wifi-csi,,protocol3,mpjpe,0.2582820270506428,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
E:\Deskbook\Tea\HPE\outputs\eval\baseline_full_all_combinations.csv,csv,HPE,VK-XFi-Baseline-Full,vk+lidar+wifi-csi,,protocol3,pa_mpjpe,0.10049043786659369,lower_better,,,yes,no,no,main_table,"Directly supports VK replacement, FSG, missing-modality robustness, or baseline comparison.",high
